U+1F8B2	🢲	\xf0\x9f\xa2\xb2	
U+1F8B3	🢳	\xf0\x9f\xa2\xb3	
U+1F8B4	🢴	\xf0\x9f\xa2\xb4	
U+1F8B5	🢵	\xf0\x9f\xa2\xb5	
U+1F8B6	🢶	\xf0\x9f\xa2\xb6	
U+1F8B7	🢷	\xf0\x9f\xa2\xb7	
U+1F8B8	🢸	\xf0\x9f\xa2\xb8	
U+1F8B9	🢹	\xf0\x9f\xa2\xb9	
U+1F8BA	🢺	\xf0\x9f\xa2\xba	
U+1F8BB	🢻	\xf0\x9f\xa2\xbb	
U+1F8BC	🢼	\xf0\x9f\xa2\xbc	
U+1F8BD	🢽	\xf0\x9f\xa2\xbd	
U+1F8BE	🢾	\xf0\x9f\xa2\xbe	
U+1F8BF	🢿	\xf0\x9f\xa2\xbf	
U+1F8C0	🣀	\xf0\x9f\xa3\x80	
U+1F8C1	🣁	\xf0\x9f\xa3\x81	
U+1F8C2	🣂	\xf0\x9f\xa3\x82	
U+1F8C3	🣃	\xf0\x9f\xa3\x83	
U+1F8C4	🣄	\xf0\x9f\xa3\x84	
U+1F8C5	🣅	\xf0\x9f\xa3\x85	
U+1F8C6	🣆	\xf0\x9f\xa3\x86	
U+1F8C7	🣇	\xf0\x9f\xa3\x87	
U+1F8C8	🣈	\xf0\x9f\xa3\x88	
U+1F8C9	🣉	\xf0\x9f\xa3\x89	
U+1F8CA	🣊	\xf0\x9f\xa3\x8a	
U+1F8CB	🣋	\xf0\x9f\xa3\x8b	
U+1F8CC	🣌	\xf0\x9f\xa3\x8c	
U+1F8CD	🣍	\xf0\x9f\xa3\x8d	
U+1F8CE	🣎	\xf0\x9f\xa3\x8e	
U+1F8CF	🣏	\xf0\x9f\xa3\x8f	
U+1F8D0	🣐	\xf0\x9f\xa3\x90	
U+1F8D1	🣑	\xf0\x9f\xa3\x91	
U+1F8D2	🣒	\xf0\x9f\xa3\x92	
U+1F8D3	🣓	\xf0\x9f\xa3\x93	
U+1F8D4	🣔	\xf0\x9f\xa3\x94	
U+1F8D5	🣕	\xf0\x9f\xa3\x95	
U+1F8D6	🣖	\xf0\x9f\xa3\x96	
U+1F8D7	🣗	\xf0\x9f\xa3\x97	
U+1F8D8	🣘	\xf0\x9f\xa3\x98	
U+1F8D9	🣙	\xf0\x9f\xa3\x99	
U+1F8DA	🣚	\xf0\x9f\xa3\x9a	
U+1F8DB	🣛	\xf0\x9f\xa3\x9b	
U+1F8DC	🣜	\xf0\x9f\xa3\x9c	
U+1F8DD	🣝	\xf0\x9f\xa3\x9d	
U+1F8DE	🣞	\xf0\x9f\xa3\x9e	
U+1F8DF	🣟	\xf0\x9f\xa3\x9f	
U+1F8E0	🣠	\xf0\x9f\xa3\xa0	
U+1F8E1	🣡	\xf0\x9f\xa3\xa1	
U+1F8E2	🣢	\xf0\x9f\xa3\xa2	
U+1F8E3	🣣	\xf0\x9f\xa3\xa3	
U+1F8E4	🣤	\xf0\x9f\xa3\xa4	
U+1F8E5	🣥	\xf0\x9f\xa3\xa5	
U+1F8E6	🣦	\xf0\x9f\xa3\xa6	
U+1F8E7	🣧	\xf0\x9f\xa3\xa7	
U+1F8E8	🣨	\xf0\x9f\xa3\xa8	
U+1F8E9	🣩	\xf0\x9f\xa3\xa9	
U+1F8EA	🣪	\xf0\x9f\xa3\xaa	
U+1F8EB	🣫	\xf0\x9f\xa3\xab	
U+1F8EC	🣬	\xf0\x9f\xa3\xac	
U+1F8ED	🣭	\xf0\x9f\xa3\xad	
U+1F8EE	🣮	\xf0\x9f\xa3\xae	
U+1F8EF	🣯	\xf0\x9f\xa3\xaf	
U+1F8F0	🣰	\xf0\x9f\xa3\xb0	
U+1F8F1	🣱	\xf0\x9f\xa3\xb1	
U+1F8F2	🣲	\xf0\x9f\xa3\xb2	
U+1F8F3	🣳	\xf0\x9f\xa3\xb3	
U+1F8F4	🣴	\xf0\x9f\xa3\xb4	
U+1F8F5	🣵	\xf0\x9f\xa3\xb5	
U+1F8F6	🣶	\xf0\x9f\xa3\xb6	
U+1F8F7	🣷	\xf0\x9f\xa3\xb7	
U+1F8F8	🣸	\xf0\x9f\xa3\xb8	
U+1F8F9	🣹	\xf0\x9f\xa3\xb9	
U+1F8FA	🣺	\xf0\x9f\xa3\xba	
U+1F8FB	🣻	\xf0\x9f\xa3\xbb	
U+1F8FC	🣼	\xf0\x9f\xa3\xbc	
U+1F8FD	🣽	\xf0\x9f\xa3\xbd	
U+1F8FE	🣾	\xf0\x9f\xa3\xbe	
U+1F8FF	🣿	\xf0\x9f\xa3\xbf	
U+1F900	🤀	\xf0\x9f\xa4\x80	CIRCLED CROSS FORMEE WITH FOUR DOTS
U+1F901	🤁	\xf0\x9f\xa4\x81	CIRCLED CROSS FORMEE WITH TWO DOTS
U+1F902	🤂	\xf0\x9f\xa4\x82	CIRCLED CROSS FORMEE
U+1F903	🤃	\xf0\x9f\xa4\x83	LEFT HALF CIRCLE WITH FOUR DOTS
U+1F904	🤄	\xf0\x9f\xa4\x84	LEFT HALF CIRCLE WITH THREE DOTS
U+1F905	🤅	\xf0\x9f\xa4\x85	LEFT HALF CIRCLE WITH TWO DOTS
U+1F906	🤆	\xf0\x9f\xa4\x86	LEFT HALF CIRCLE WITH DOT
U+1F907	🤇	\xf0\x9f\xa4\x87	LEFT HALF CIRCLE
U+1F908	🤈	\xf0\x9f\xa4\x88	DOWNWARD FACING HOOK
U+1F909	🤉	\xf0\x9f\xa4\x89	DOWNWARD FACING NOTCHED HOOK
U+1F90A	🤊	\xf0\x9f\xa4\x8a	DOWNWARD FACING HOOK WITH DOT
U+1F90B	🤋	\xf0\x9f\xa4\x8b	DOWNWARD FACING NOTCHED HOOK WITH DOT
U+1F90C	🤌	\xf0\x9f\xa4\x8c	PINCHED FINGERS
U+1F90D	🤍	\xf0\x9f\xa4\x8d	WHITE HEART
U+1F90E	🤎	\xf0\x9f\xa4\x8e	BROWN HEART
U+1F90F	🤏	\xf0\x9f\xa4\x8f	PINCHING HAND
U+1F910	🤐	\xf0\x9f\xa4\x90	ZIPPER-MOUTH FACE
U+1F911	🤑	\xf0\x9f\xa4\x91	MONEY-MOUTH FACE
U+1F912	🤒	\xf0\x9f\xa4\x92	FACE WITH THERMOMETER
U+1F913	🤓	\xf0\x9f\xa4\x93	NERD FACE
U+1F914	🤔	\xf0\x9f\xa4\x94	THINKING FACE
U+1F915	🤕	\xf0\x9f\xa4\x95	FACE WITH HEAD-BANDAGE
U+1F916	🤖	\xf0\x9f\xa4\x96	ROBOT FACE
U+1F917	🤗	\xf0\x9f\xa4\x97	HUGGING FACE
U+1F918	🤘	\xf0\x9f\xa4\x98	SIGN OF THE HORNS
U+1F919	🤙	\xf0\x9f\xa4\x99	CALL ME HAND
U+1F91A	🤚	\xf0\x9f\xa4\x9a	RAISED BACK OF HAND
U+1F91B	🤛	\xf0\x9f\xa4\x9b	LEFT-FACING FIST
U+1F91C	🤜	\xf0\x9f\xa4\x9c	RIGHT-FACING FIST
U+1F91D	🤝	\xf0\x9f\xa4\x9d	HANDSHAKE
U+1F91E	🤞	\xf0\x9f\xa4\x9e	HAND WITH INDEX AND MIDDLE FINGERS CROSSED
U+1F91F	🤟	\xf0\x9f\xa4\x9f	I LOVE YOU HAND SIGN
U+1F920	🤠	\xf0\x9f\xa4\xa0	FACE WITH COWBOY HAT
U+1F921	🤡	\xf0\x9f\xa4\xa1	CLOWN FACE
U+1F922	🤢	\xf0\x9f\xa4\xa2	NAUSEATED FACE
U+1F923	🤣	\xf0\x9f\xa4\xa3	ROLLING ON THE FLOOR LAUGHING
U+1F924	🤤	\xf0\x9f\xa4\xa4	DROOLING FACE
U+1F925	🤥	\xf0\x9f\xa4\xa5	LYING FACE
U+1F926	🤦	\xf0\x9f\xa4\xa6	FACE PALM
U+1F927	🤧	\xf0\x9f\xa4\xa7	SNEEZING FACE
U+1F928	🤨	\xf0\x9f\xa4\xa8	FACE WITH ONE EYEBROW RAISED
U+1F929	🤩	\xf0\x9f\xa4\xa9	GRINNING FACE WITH STAR EYES
U+1F92A	🤪	\xf0\x9f\xa4\xaa	GRINNING FACE WITH ONE LARGE AND ONE SMALL EYE
U+1F92B	🤫	\xf0\x9f\xa4\xab	FACE WITH FINGER COVERING CLOSED LIPS
U+1F92C	🤬	\xf0\x9f\xa4\xac	SERIOUS FACE WITH SYMBOLS COVERING MOUTH
U+1F92D	🤭	\xf0\x9f\xa4\xad	SMILING FACE WITH SMILING EYES AND HAND COVERING MOUTH
U+1F92E	🤮	\xf0\x9f\xa4\xae	FACE WITH OPEN MOUTH VOMITING
U+1F92F	🤯	\xf0\x9f\xa4\xaf	SHOCKED FACE WITH EXPLODING HEAD
U+1F930	🤰	\xf0\x9f\xa4\xb0	PREGNANT WOMAN
U+1F931	🤱	\xf0\x9f\xa4\xb1	BREAST-FEEDING
U+1F932	🤲	\xf0\x9f\xa4\xb2	PALMS UP TOGETHER
U+1F933	🤳	\xf0\x9f\xa4\xb3	SELFIE
U+1F934	🤴	\xf0\x9f\xa4\xb4	PRINCE
U+1F935	🤵	\xf0\x9f\xa4\xb5	MAN IN TUXEDO
U+1F936	🤶	\xf0\x9f\xa4\xb6	MOTHER CHRISTMAS
U+1F937	🤷	\xf0\x9f\xa4\xb7	SHRUG
U+1F938	🤸	\xf0\x9f\xa4\xb8	PERSON DOING CARTWHEEL
U+1F939	🤹	\xf0\x9f\xa4\xb9	JUGGLING
U+1F93A	🤺	\xf0\x9f\xa4\xba	FENCER
U+1F93B	🤻	\xf0\x9f\xa4\xbb	MODERN PENTATHLON
U+1F93C	🤼	\xf0\x9f\xa4\xbc	WRESTLERS
U+1F93D	🤽	\xf0\x9f\xa4\xbd	WATER POLO
U+1F93E	🤾	\xf0\x9f\xa4\xbe	HANDBALL
U+1F93F	🤿	\xf0\x9f\xa4\xbf	DIVING MASK
U+1F940	🥀	\xf0\x9f\xa5\x80	WILTED FLOWER
U+1F941	🥁	\xf0\x9f\xa5\x81	DRUM WITH DRUMSTICKS
U+1F942	🥂	\xf0\x9f\xa5\x82	CLINKING GLASSES
U+1F943	🥃	\xf0\x9f\xa5\x83	TUMBLER GLASS
U+1F944	🥄	\xf0\x9f\xa5\x84	SPOON
U+1F945	🥅	\xf0\x9f\xa5\x85	GOAL NET
U+1F946	🥆	\xf0\x9f\xa5\x86	RIFLE
U+1F947	🥇	\xf0\x9f\xa5\x87	FIRST PLACE MEDAL
U+1F948	🥈	\xf0\x9f\xa5\x88	SECOND PLACE MEDAL
U+1F949	🥉	\xf0\x9f\xa5\x89	THIRD PLACE MEDAL
U+1F94A	🥊	\xf0\x9f\xa5\x8a	BOXING GLOVE
U+1F94B	🥋	\xf0\x9f\xa5\x8b	MARTIAL ARTS UNIFORM
U+1F94C	🥌	\xf0\x9f\xa5\x8c	CURLING STONE
U+1F94D	🥍	\xf0\x9f\xa5\x8d	LACROSSE STICK AND BALL
U+1F94E	🥎	\xf0\x9f\xa5\x8e	SOFTBALL
U+1F94F	🥏	\xf0\x9f\xa5\x8f	FLYING DISC
U+1F950	🥐	\xf0\x9f\xa5\x90	CROISSANT
U+1F951	🥑	\xf0\x9f\xa5\x91	AVOCADO
U+1F952	🥒	\xf0\x9f\xa5\x92	CUCUMBER
U+1F953	🥓	\xf0\x9f\xa5\x93	BACON
U+1F954	🥔	\xf0\x9f\xa5\x94	POTATO
U+1F955	🥕	\xf0\x9f\xa5\x95	CARROT
U+1F956	🥖	\xf0\x9f\xa5\x96	BAGUETTE BREAD
U+1F957	🥗	\xf0\x9f\xa5\x97	GREEN SALAD
U+1F958	🥘	\xf0\x9f\xa5\x98	SHALLOW PAN OF FOOD
U+1F959	🥙	\xf0\x9f\xa5\x99	STUFFED FLATBREAD
U+1F95A	🥚	\xf0\x9f\xa5\x9a	EGG
U+1F95B	🥛	\xf0\x9f\xa5\x9b	GLASS OF MILK
U+1F95C	🥜	\xf0\x9f\xa5\x9c	PEANUTS
U+1F95D	🥝	\xf0\x9f\xa5\x9d	KIWIFRUIT
U+1F95E	🥞	\xf0\x9f\xa5\x9e	PANCAKES
U+1F95F	🥟	\xf0\x9f\xa5\x9f	DUMPLING
U+1F960	🥠	\xf0\x9f\xa5\xa0	FORTUNE COOKIE
U+1F961	🥡	\xf0\x9f\xa5\xa1	TAKEOUT BOX
U+1F962	🥢	\xf0\x9f\xa5\xa2	CHOPSTICKS
U+1F963	🥣	\xf0\x9f\xa5\xa3	BOWL WITH SPOON
U+1F964	🥤	\xf0\x9f\xa5\xa4	CUP WITH STRAW
U+1F965	🥥	\xf0\x9f\xa5\xa5	COCONUT
U+1F966	🥦	\xf0\x9f\xa5\xa6	BROCCOLI
U+1F967	🥧	\xf0\x9f\xa5\xa7	PIE
U+1F968	🥨	\xf0\x9f\xa5\xa8	PRETZEL
U+1F969	🥩	\xf0\x9f\xa5\xa9	CUT OF MEAT
U+1F96A	🥪	\xf0\x9f\xa5\xaa	SANDWICH
U+1F96B	🥫	\xf0\x9f\xa5\xab	CANNED FOOD
U+1F96C	🥬	\xf0\x9f\xa5\xac	LEAFY GREEN
U+1F96D	🥭	\xf0\x9f\xa5\xad	MANGO
U+1F96E	🥮	\xf0\x9f\xa5\xae	MOON CAKE
U+1F96F	🥯	\xf0\x9f\xa5\xaf	BAGEL
U+1F970	🥰	\xf0\x9f\xa5\xb0	SMILING FACE WITH SMILING EYES AND THREE HEARTS
U+1F971	🥱	\xf0\x9f\xa5\xb1	YAWNING FACE
U+1F972	🥲	\xf0\x9f\xa5\xb2	SMILING FACE WITH TEAR
U+1F973	🥳	\xf0\x9f\xa5\xb3	FACE WITH PARTY HORN AND PARTY HAT
U+1F974	🥴	\xf0\x9f\xa5\xb4	FACE WITH UNEVEN EYES AND WAVY MOUTH
U+1F975	🥵	\xf0\x9f\xa5\xb5	OVERHEATED FACE
U+1F976	🥶	\xf0\x9f\xa5\xb6	FREEZING FACE
U+1F977	🥷	\xf0\x9f\xa5\xb7	NINJA
U+1F978	🥸	\xf0\x9f\xa5\xb8	DISGUISED FACE
U+1F979	🥹	\xf0\x9f\xa5\xb9	
U+1F97A	🥺	\xf0\x9f\xa5\xba	FACE WITH PLEADING EYES
U+1F97B	🥻	\xf0\x9f\xa5\xbb	SARI
U+1F97C	🥼	\xf0\x9f\xa5\xbc	LAB COAT
U+1F97D	🥽	\xf0\x9f\xa5\xbd	GOGGLES
U+1F97E	🥾	\xf0\x9f\xa5\xbe	HIKING BOOT
U+1F97F	🥿	\xf0\x9f\xa5\xbf	FLAT SHOE
U+1F980	🦀	\xf0\x9f\xa6\x80	CRAB
U+1F981	🦁	\xf0\x9f\xa6\x81	LION FACE
U+1F982	🦂	\xf0\x9f\xa6\x82	SCORPION
U+1F983	🦃	\xf0\x9f\xa6\x83	TURKEY
U+1F984	🦄	\xf0\x9f\xa6\x84	UNICORN FACE
U+1F985	🦅	\xf0\x9f\xa6\x85	EAGLE
U+1F986	🦆	\xf0\x9f\xa6\x86	DUCK
U+1F987	🦇	\xf0\x9f\xa6\x87	BAT
U+1F988	🦈	\xf0\x9f\xa6\x88	SHARK
U+1F989	🦉	\xf0\x9f\xa6\x89	OWL
U+1F98A	🦊	\xf0\x9f\xa6\x8a	FOX FACE
U+1F98B	🦋	\xf0\x9f\xa6\x8b	BUTTERFLY
U+1F98C	🦌	\xf0\x9f\xa6\x8c	DEER
U+1F98D	🦍	\xf0\x9f\xa6\x8d	GORILLA
U+1F98E	🦎	\xf0\x9f\xa6\x8e	LIZARD
U+1F98F	🦏	\xf0\x9f\xa6\x8f	RHINOCEROS
U+1F990	🦐	\xf0\x9f\xa6\x90	SHRIMP
U+1F991	🦑	\xf0\x9f\xa6\x91	SQUID
U+1F992	🦒	\xf0\x9f\xa6\x92	GIRAFFE FACE
U+1F993	🦓	\xf0\x9f\xa6\x93	ZEBRA FACE
U+1F994	🦔	\xf0\x9f\xa6\x94	HEDGEHOG
U+1F995	🦕	\xf0\x9f\xa6\x95	SAUROPOD
U+1F996	🦖	\xf0\x9f\xa6\x96	T-REX
U+1F997	🦗	\xf0\x9f\xa6\x97	CRICKET
U+1F998	🦘	\xf0\x9f\xa6\x98	KANGAROO
U+1F999	🦙	\xf0\x9f\xa6\x99	LLAMA
U+1F99A	🦚	\xf0\x9f\xa6\x9a	PEACOCK
U+1F99B	🦛	\xf0\x9f\xa6\x9b	HIPPOPOTAMUS
U+1F99C	🦜	\xf0\x9f\xa6\x9c	PARROT
U+1F99D	🦝	\xf0\x9f\xa6\x9d	RACCOON
U+1F99E	🦞	\xf0\x9f\xa6\x9e	LOBSTER
U+1F99F	🦟	\xf0\x9f\xa6\x9f	MOSQUITO
U+1F9A0	🦠	\xf0\x9f\xa6\xa0	MICROBE
U+1F9A1	🦡	\xf0\x9f\xa6\xa1	BADGER
U+1F9A2	🦢	\xf0\x9f\xa6\xa2	SWAN
U+1F9A3	🦣	\xf0\x9f\xa6\xa3	MAMMOTH
U+1F9A4	🦤	\xf0\x9f\xa6\xa4	DODO
U+1F9A5	🦥	\xf0\x9f\xa6\xa5	SLOTH
U+1F9A6	🦦	\xf0\x9f\xa6\xa6	OTTER
U+1F9A7	🦧	\xf0\x9f\xa6\xa7	ORANGUTAN
U+1F9A8	🦨	\xf0\x9f\xa6\xa8	SKUNK
U+1F9A9	🦩	\xf0\x9f\xa6\xa9	FLAMINGO
U+1F9AA	🦪	\xf0\x9f\xa6\xaa	OYSTER
U+1F9AB	🦫	\xf0\x9f\xa6\xab	BEAVER
U+1F9AC	🦬	\xf0\x9f\xa6\xac	BISON
U+1F9AD	🦭	\xf0\x9f\xa6\xad	SEAL
U+1F9AE	🦮	\xf0\x9f\xa6\xae	GUIDE DOG
U+1F9AF	🦯	\xf0\x9f\xa6\xaf	PROBING CANE
U+1F9B0	🦰	\xf0\x9f\xa6\xb0	EMOJI COMPONENT RED HAIR
U+1F9B1	🦱	\xf0\x9f\xa6\xb1	EMOJI COMPONENT CURLY HAIR
U+1F9B2	🦲	\xf0\x9f\xa6\xb2	EMOJI COMPONENT BALD
U+1F9B3	🦳	\xf0\x9f\xa6\xb3	EMOJI COMPONENT WHITE HAIR
U+1F9B4	🦴	\xf0\x9f\xa6\xb4	BONE
U+1F9B5	🦵	\xf0\x9f\xa6\xb5	LEG
U+1F9B6	🦶	\xf0\x9f\xa6\xb6	FOOT
U+1F9B7	🦷	\xf0\x9f\xa6\xb7	TOOTH
U+1F9B8	🦸	\xf0\x9f\xa6\xb8	SUPERHERO
U+1F9B9	🦹	\xf0\x9f\xa6\xb9	SUPERVILLAIN
U+1F9BA	🦺	\xf0\x9f\xa6\xba	SAFETY VEST
U+1F9BB	🦻	\xf0\x9f\xa6\xbb	EAR WITH HEARING AID
U+1F9BC	🦼	\xf0\x9f\xa6\xbc	MOTORIZED WHEELCHAIR
U+1F9BD	🦽	\xf0\x9f\xa6\xbd	MANUAL WHEELCHAIR
U+1F9BE	🦾	\xf0\x9f\xa6\xbe	MECHANICAL ARM
U+1F9BF	🦿	\xf0\x9f\xa6\xbf	MECHANICAL LEG
U+1F9C0	🧀	\xf0\x9f\xa7\x80	CHEESE WEDGE
U+1F9C1	🧁	\xf0\x9f\xa7\x81	CUPCAKE
U+1F9C2	🧂	\xf0\x9f\xa7\x82	SALT SHAKER
U+1F9C3	🧃	\xf0\x9f\xa7\x83	BEVERAGE BOX
U+1F9C4	🧄	\xf0\x9f\xa7\x84	GARLIC
U+1F9C5	🧅	\xf0\x9f\xa7\x85	ONION
U+1F9C6	🧆	\xf0\x9f\xa7\x86	FALAFEL
U+1F9C7	🧇	\xf0\x9f\xa7\x87	WAFFLE
U+1F9C8	🧈	\xf0\x9f\xa7\x88	BUTTER
U+1F9C9	🧉	\xf0\x9f\xa7\x89	MATE DRINK
U+1F9CA	🧊	\xf0\x9f\xa7\x8a	ICE CUBE
U+1F9CB	🧋	\xf0\x9f\xa7\x8b	BUBBLE TEA
U+1F9CC	🧌	\xf0\x9f\xa7\x8c	
U+1F9CD	🧍	\xf0\x9f\xa7\x8d	STANDING PERSON
U+1F9CE	🧎	\xf0\x9f\xa7\x8e	KNEELING PERSON
U+1F9CF	🧏	\xf0\x9f\xa7\x8f	DEAF PERSON
U+1F9D0	🧐	\xf0\x9f\xa7\x90	FACE WITH MONOCLE
U+1F9D1	🧑	\xf0\x9f\xa7\x91	ADULT
U+1F9D2	🧒	\xf0\x9f\xa7\x92	CHILD
U+1F9D3	🧓	\xf0\x9f\xa7\x93	OLDER ADULT
U+1F9D4	🧔	\xf0\x9f\xa7\x94	BEARDED PERSON
U+1F9D5	🧕	\xf0\x9f\xa7\x95	PERSON WITH HEADSCARF
U+1F9D6	🧖	\xf0\x9f\xa7\x96	PERSON IN STEAMY ROOM
U+1F9D7	🧗	\xf0\x9f\xa7\x97	PERSON CLIMBING
U+1F9D8	🧘	\xf0\x9f\xa7\x98	PERSON IN LOTUS POSITION
U+1F9D9	🧙	\xf0\x9f\xa7\x99	MAGE
U+1F9DA	🧚	\xf0\x9f\xa7\x9a	FAIRY
U+1F9DB	🧛	\xf0\x9f\xa7\x9b	VAMPIRE
U+1F9DC	🧜	\xf0\x9f\xa7\x9c	MERPERSON
U+1F9DD	🧝	\xf0\x9f\xa7\x9d	ELF
U+1F9DE	🧞	\xf0\x9f\xa7\x9e	GENIE
U+1F9DF	🧟	\xf0\x9f\xa7\x9f	ZOMBIE
U+1F9E0	🧠	\xf0\x9f\xa7\xa0	BRAIN
U+1F9E1	🧡	\xf0\x9f\xa7\xa1	ORANGE HEART
U+1F9E2	🧢	\xf0\x9f\xa7\xa2	BILLED CAP
U+1F9E3	🧣	\xf0\x9f\xa7\xa3	SCARF
U+1F9E4	🧤	\xf0\x9f\xa7\xa4	GLOVES
U+1F9E5	🧥	\xf0\x9f\xa7\xa5	COAT
U+1F9E6	🧦	\xf0\x9f\xa7\xa6	SOCKS
U+1F9E7	🧧	\xf0\x9f\xa7\xa7	RED GIFT ENVELOPE
U+1F9E8	🧨	\xf0\x9f\xa7\xa8	FIRECRACKER
U+1F9E9	🧩	\xf0\x9f\xa7\xa9	JIGSAW PUZZLE PIECE
U+1F9EA	🧪	\xf0\x9f\xa7\xaa	TEST TUBE
U+1F9EB	🧫	\xf0\x9f\xa7\xab	PETRI DISH
U+1F9EC	🧬	\xf0\x9f\xa7\xac	DNA DOUBLE HELIX
U+1F9ED	🧭	\xf0\x9f\xa7\xad	COMPASS
U+1F9EE	🧮	\xf0\x9f\xa7\xae	ABACUS
U+1F9EF	🧯	\xf0\x9f\xa7\xaf	FIRE EXTINGUISHER
U+1F9F0	🧰	\xf0\x9f\xa7\xb0	TOOLBOX
U+1F9F1	🧱	\xf0\x9f\xa7\xb1	BRICK
U+1F9F2	🧲	\xf0\x9f\xa7\xb2	MAGNET
U+1F9F3	🧳	\xf0\x9f\xa7\xb3	LUGGAGE
U+1F9F4	🧴	\xf0\x9f\xa7\xb4	LOTION BOTTLE
U+1F9F5	🧵	\xf0\x9f\xa7\xb5	SPOOL OF THREAD
U+1F9F6	🧶	\xf0\x9f\xa7\xb6	BALL OF YARN
U+1F9F7	🧷	\xf0\x9f\xa7\xb7	SAFETY PIN
U+1F9F8	🧸	\xf0\x9f\xa7\xb8	TEDDY BEAR
U+1F9F9	🧹	\xf0\x9f\xa7\xb9	BROOM
U+1F9FA	🧺	\xf0\x9f\xa7\xba	BASKET
U+1F9FB	🧻	\xf0\x9f\xa7\xbb	ROLL OF PAPER
U+1F9FC	🧼	\xf0\x9f\xa7\xbc	BAR OF SOAP
U+1F9FD	🧽	\xf0\x9f\xa7\xbd	SPONGE
U+1F9FE	🧾	\xf0\x9f\xa7\xbe	RECEIPT
U+1F9FF	🧿	\xf0\x9f\xa7\xbf	NAZAR AMULET
U+1FA00	🨀	\xf0\x9f\xa8\x80	NEUTRAL CHESS KING
U+1FA01	🨁	\xf0\x9f\xa8\x81	NEUTRAL CHESS QUEEN
U+1FA02	🨂	\xf0\x9f\xa8\x82	NEUTRAL CHESS ROOK
U+1FA03	🨃	\xf0\x9f\xa8\x83	NEUTRAL CHESS BISHOP
U+1FA04	🨄	\xf0\x9f\xa8\x84	NEUTRAL CHESS KNIGHT
U+1FA05	🨅	\xf0\x9f\xa8\x85	NEUTRAL CHESS PAWN
U+1FA06	🨆	\xf0\x9f\xa8\x86	WHITE CHESS KNIGHT ROTATED FORTY-FIVE DEGREES
U+1FA07	🨇	\xf0\x9f\xa8\x87	BLACK CHESS KNIGHT ROTATED FORTY-FIVE DEGREES
U+1FA08	🨈	\xf0\x9f\xa8\x88	NEUTRAL CHESS KNIGHT ROTATED FORTY-FIVE DEGREES
U+1FA09	🨉	\xf0\x9f\xa8\x89	WHITE CHESS KING ROTATED NINETY DEGREES
U+1FA0A	🨊	\xf0\x9f\xa8\x8a	WHITE CHESS QUEEN ROTATED NINETY DEGREES
U+1FA0B	🨋	\xf0\x9f\xa8\x8b	WHITE CHESS ROOK ROTATED NINETY DEGREES
U+1FA0C	🨌	\xf0\x9f\xa8\x8c	WHITE CHESS BISHOP ROTATED NINETY DEGREES
U+1FA0D	🨍	\xf0\x9f\xa8\x8d	WHITE CHESS KNIGHT ROTATED NINETY DEGREES
U+1FA0E	🨎	\xf0\x9f\xa8\x8e	WHITE CHESS PAWN ROTATED NINETY DEGREES
U+1FA0F	🨏	\xf0\x9f\xa8\x8f	BLACK CHESS KING ROTATED NINETY DEGREES
U+1FA10	🨐	\xf0\x9f\xa8\x90	BLACK CHESS QUEEN ROTATED NINETY DEGREES
U+1FA11	🨑	\xf0\x9f\xa8\x91	BLACK CHESS ROOK ROTATED NINETY DEGREES
U+1FA12	🨒	\xf0\x9f\xa8\x92	BLACK CHESS BISHOP ROTATED NINETY DEGREES
U+1FA13	🨓	\xf0\x9f\xa8\x93	BLACK CHESS KNIGHT ROTATED NINETY DEGREES
U+1FA14	🨔	\xf0\x9f\xa8\x94	BLACK CHESS PAWN ROTATED NINETY DEGREES
U+1FA15	🨕	\xf0\x9f\xa8\x95	NEUTRAL CHESS KING ROTATED NINETY DEGREES
U+1FA16	🨖	\xf0\x9f\xa8\x96	NEUTRAL CHESS QUEEN ROTATED NINETY DEGREES
U+1FA17	🨗	\xf0\x9f\xa8\x97	NEUTRAL CHESS ROOK ROTATED NINETY DEGREES
U+1FA18	🨘	\xf0\x9f\xa8\x98	NEUTRAL CHESS BISHOP ROTATED NINETY DEGREES
U+1FA19	🨙	\xf0\x9f\xa8\x99	NEUTRAL CHESS KNIGHT ROTATED NINETY DEGREES
U+1FA1A	🨚	\xf0\x9f\xa8\x9a	NEUTRAL CHESS PAWN ROTATED NINETY DEGREES
U+1FA1B	🨛	\xf0\x9f\xa8\x9b	WHITE CHESS KNIGHT ROTATED ONE HUNDRED THIRTY-FIVE DEGREES
U+1FA1C	🨜	\xf0\x9f\xa8\x9c	BLACK CHESS KNIGHT ROTATED ONE HUNDRED THIRTY-FIVE DEGREES
U+1FA1D	🨝	\xf0\x9f\xa8\x9d	NEUTRAL CHESS KNIGHT ROTATED ONE HUNDRED THIRTY-FIVE DEGREES
U+1FA1E	🨞	\xf0\x9f\xa8\x9e	WHITE CHESS TURNED KING
U+1FA1F	🨟	\xf0\x9f\xa8\x9f	WHITE CHESS TURNED QUEEN
U+1FA20	🨠	\xf0\x9f\xa8\xa0	WHITE CHESS TURNED ROOK
U+1FA21	🨡	\xf0\x9f\xa8\xa1	WHITE CHESS TURNED BISHOP
U+1FA22	🨢	\xf0\x9f\xa8\xa2	WHITE CHESS TURNED KNIGHT
U+1FA23	🨣	\xf0\x9f\xa8\xa3	WHITE CHESS TURNED PAWN
U+1FA24	🨤	\xf0\x9f\xa8\xa4	BLACK CHESS TURNED KING
